docId,title,content,source,url,publishedAt,year,collectedAt,accessibilityTarget,category,priority,isDisabilityRelated,sourceType,appRelevanceScore,appUseCase,targetKeywordGroup
,"경북지장협 김천시지회, 재가장애인 자조교실 운영",[소셜포커스 현재웅 기자] = 경상북도지체장애인협회(경북지장협) 김천시지회는 지난 4일 재가장애인 건강 증진을 위한 '재가장애인 자조교실' 프로그램 운영을 시작했다고 밝혔다. 이번 프로그램은 재가장애인의 건강관리 능력을 높이고 정서적 안정을 지원하기 위해 마련됐다.프로그램은 김천시보건소와 연계해 매주 목요일 8회 과정으로 진행된다. 교육 과정은 ▲건강관리 교육 ▲재활 활동 ▲공예수업 등 이다.이날 진행된 1회차 프로그램에는 재가장애인 10명이 참여했다. 참가자들은 ▲혈압 측정 ▲혈당 측정 ▲콜레스테롤 검사 등 기초 건강검진을 통해,소셜포커스,https://www.socialfocus.co.kr/news/articleView.html?idxno=23382,2026-06-05,2026,2026-06-14T02:17:36+09:00,PHYSICAL_IMPAIRED,의료/건강,MEDIUM,TRUE,RSS,81,INFO_CARD,
,"꽃 구경하다 보니 정상이었다, 거북이들의 곰배령 나들이",서울시립북부장애인종합복지관의 장애인 등산 프로그램 '거북이는 오른다'는 매년 상반기와 하반기에 각각 원정 산행을 진행한다. 서울을 벗어나 새로운 자연을 만나며 일상 속 둘레길 탐방을 넘어 더 큰 도전과 성취를 경험하는 자리다. 2026년 상반기 원정지로 선택된 곳은 강원특별자치도 인제군에 위치한 점봉산 곰배령이다.곰배령은 '천상의 화원'이라는 별칭으로 널리 알려진 국내 최대 규모의 야생화 군락지 중 하나다. 산림청이 관리하는 생태보호 구역에 속해 봄부터 가을까지 800여 종 이상의 식물이 서식하며 아름다운 자연경관과 풍부한 생태 자,소셜포커스,https://www.socialfocus.co.kr/news/articleView.html?idxno=23380,2026-06-05,2026,2026-06-14T02:17:36+09:00,ALL,일반뉴스,LOW,TRUE,RSS,43,NEWS_REFERENCE,
,"경기도 장애인콜택시, 횟수 제한과 미비한 규정이 가로막는 장애인 이동권",경기도 화성에서 장애인 인권운동단체를 운영하는 A씨는 휠체어에서 생활하는 중증장애인이다. 외출이나 직장 출퇴근 시에는 항상 장애인콜택시(이하 ‘장콜’)를 이용한다. 그런데 A씨가 지난 5월 27일경 퇴근을 위해 장콜을 이용하려다 황당한 일을 당했다. 경기도에서 장콜을 이용하는 사람은 현행 시스템에서는 누구나 당할 수 있는 사례다.장콜 제도는 「교통약자의 이동편의 증진법」(이하 ‘교통약자법‘)에 따라 휠체어를 이용하는 중증장애인 등 대중교통을 이용할 수 없는 사람에게 지자체가 막대한 예산을 들여 제공하는 특별교통수단이다. 그런데 경기,소셜포커스,https://www.socialfocus.co.kr/news/articleView.html?idxno=23363,2026-06-05,2026,2026-06-14T02:17:36+09:00,PHYSICAL_IMPAIRED,이동/교통,LOW,TRUE,RSS,89,POLICY_REFERENCE,
,"괴산군장애인복지관, 네패스아크와 친환경 위생용품 전달",[소셜포커스 현재웅 기자] = 괴산군장애인복지관(괴산장복)은 지난 5월 27일 반도체 테스트 전문기업 네패스아크 임직원들과 함께 지역 취약계층 장애인을 위한 친환경 위생용품 전달식을 진행했다고 밝혔다. 이번 전달식은 충북사회복지공동모금회와 연계한 지정기탁 방식의 후원사업으로 추진됐다.이날 네패스아크 임직원들은 복지관을 직접 방문해 ▲천연샴푸 ▲바디워시 ▲립밤 등으로 구성된 친환경 위생용품 200세트를 전달했다. 또 전달식 직후 현장에서 관내 장애인 200명에게 물품을 직접 배부하며 따뜻한 나눔을 실천했다.이를 통해 단순 후원을 넘어,소셜포커스,https://www.socialfocus.co.kr/news/articleView.html?idxno=23369,2026-06-04,2026,2026-06-14T02:17:36+09:00,ALL,일반뉴스,LOW,TRUE,RSS,43,NEWS_REFERENCE,
,"아산장복, 장애인활동지원사 직무보수교육 실시","[소셜포커스 현재웅 기자] = 아산시장애인복지관(아산장복)은 지난 2일 아산캠코인재개발원에서 활동지원사의 현장 대응 역량 강화를 위한 '2026년 제1차 장애인활동지원사 직무보수교육'을 실시했다고 밝혔다. 이번 교육은 연 4회 운영되는 법정의무교육의 일환으로, 활동지원사의 전문성 향상을 위해 마련됐다.이날 장애인활동지원사 180명이 참석했다. 교육 내용은 ▲장애유형과 장애 정도에 따른 활동지원급여 제공 방법 ▲제공 기준과 절차 이해 ▲부정수급 예방을 위한 청렴교육 ▲응급처치 요령 교육 등 실무 중심 내용으로 진행됐다.먼저 장애 특성",소셜포커스,https://www.socialfocus.co.kr/news/articleView.html?idxno=23368,2026-06-04,2026,2026-06-14T02:17:36+09:00,ALL,재난/안전,MEDIUM,TRUE,RSS,94,URGENT_ALERT,SAFETY_ACTION
,"용인처인장복, 지역장애인 의사소통 지원 위한 보청기 후원받아","[소셜포커스 현재웅 기자] = 지역 장애인의 의사소통 지원을 위한 나눔이 이어졌다.용인시처인장애인복지관(용인처인장복)은 지난 5월 29일 홍성만보청기 청각언어센터(센터)로부터 보청기 4대를 후원받았다고 밝혔다. 이번 후원은 센터의 사회공헌 활동의 일환으로 마련됐다.센터는 지난해 9월 첫 보청기 후원을 시작으로 지속적인 나눔을 이어오고 있다. 올해 1월 보청기를 지원한 바 있으며, 이번이 세 번째 후원이다.이날 전달된 후원 물품은 보청기 4대다. 복지관은 청각 보조기기 지원이 필요한 지역 장애인에게 보청기를 전달할 예정이다. 이를 통",소셜포커스,https://www.socialfocus.co.kr/news/articleView.html?idxno=23367,2026-06-04,2026,2026-06-14T02:17:36+09:00,HEARING_IMPAIRED,보조기기,HIGH,TRUE,RSS,100,BAND_NOTIFICATION,ASSISTIVE_DEVICE|HEARING_IMPAIRED
,"동구아름다운복지관, 가족지원 프로그램 '휴식' 진행","[소셜포커스 현재웅 기자] = 동구아름다운복지관은 지난 5월 29일 대전 동구 산내동 소재 글램핑장에서 지역 장애인 가정을 대상으로 1박2일 가족캠프 '휴식'을 진행했다고 밝혔다. 이번 프로그램은 '우리가족 힐링여행' 사업의 일환으로, 장애인 가족 간 소통과 휴식의 기회를 제공하기 위해 마련됐다.'우리가족 힐링여행'은 2017년 복지관 개관과 함께 첫 사업으로 시작돼 올해로 7회째를 맞았다. 지난해에는 경기 용인 한국민속촌을 방문해 한국 전통문화와 조선 시대 생활을 직접 체험하는 프로그램으로 진행했다. 올해는 1박 2일 글램핑 형태",소셜포커스,https://www.socialfocus.co.kr/news/articleView.html?idxno=23364,2026-06-04,2026,2026-06-14T02:17:36+09:00,ALL,일반뉴스,LOW,TRUE,RSS,51,NEWS_REFERENCE,
,"인천지장협 부평구지회, 중증장애인과 영종도 봄나들이 진행",[소셜포커스 현재웅 기자] = 인천광역시지체장애인협회(인천광역시) 부평구지회는 지난 5월 27일 영종도 일대에서 봄나들이 행사를 진행했다고 밝혔다. 이번 행사는 중증장애인 대상 문화·여가 활동 참여 기회를 확대하기 위해 마련됐다.이날 행사에는 지회 관계자를 비롯해 관내 중증장애인 70여 명이 참여했다.먼저 참가자들은 인천 중구 을왕동에 위치한 왕산해수욕장을 방문했다. 현장에서 바다를 둘러보며 야외 활동을 즐기고 참여자 간 교류의 시간을 가졌다.이어 영종도에 위치한 왕산마리나로 이동했다. 왕산마리나는 다양한 요트와 보트가 정박해 있는,소셜포커스,https://www.socialfocus.co.kr/news/articleView.html?idxno=23362,2026-06-02,2026,2026-06-14T02:17:36+09:00,PHYSICAL_IMPAIRED,일반뉴스,LOW,TRUE,RSS,40,NOT_RECOMMENDED,
,"충청남도남부장애인종합복지관, 찾아가는 건강검진 진행","[소셜포커스 현재웅 기자] = 충청남도남부장애인종합복지관(충남남부장복)은 지난 5월 28일 지역 장애인을 대상으로 ‘찾아가는 장애인 건강검진’을 진행했다고 밝혔다. 이번 사업은 장애인의 건강검진 접근성을 높이고 정기 검진 참여를 확대하기 위해 추진됐다.이날 검진은 건양대학교부여병원과의 협력을 바탕으로 진행됐다. 복지관은 관내 장애인 거주시설과 장애인 단체를 중심으로 참여자를 모집했으며, 의료진이 직접 현장을 방문해 혈압 측정과 신체계측, 건강 상담 등 기본 건강검진을 실시했다. 이를 통해 의료기관 방문이 어려운 장애인들의 건강 상태",소셜포커스,https://www.socialfocus.co.kr/news/articleView.html?idxno=23359,2026-06-02,2026,2026-06-14T02:17:37+09:00,ALL,의료/건강,MEDIUM,TRUE,RSS,80,INFO_CARD,
,"영동군장애인복지관, 지역사회 단체와 공동 업무협약 체결","[소셜포커스 현재웅 기자] = 영동군장애인복지관(영동장복)은 지난 5월 27일 영동군장애인협의회 등 지역사회 단체와 장애인 복지 증진을 위한 공동 업무협약을 체결했다고 밝혔다. 이번 협약은 지역 협력체계를 바탕으로 장애인의 사회참여 확대와 권익 향상을 위해 추진됐다.이날 협약식에는 영동장복을 비롯해 영동군장애인협의회, 한국부인회 영동군지회, 영동군여성단체협의회, 하늘향기 봉사회 등 5개 단체 관계자 10여 명이 참석했다.이번 협약을 통해 5개 단체는 ▲복지서비스 지원과 공동 프로그램 운영 ▲자원봉사 활동과 지역사회 참여 활성화 ▲장",소셜포커스,https://www.socialfocus.co.kr/news/articleView.html?idxno=23357,2026-06-02,2026,2026-06-14T02:17:37+09:00,ALL,권리/차별,LOW,TRUE,RSS,82,INFO_CARD,
,"장성군장애인종합복지관, 발달장애인 가족 나들이 진행","[소셜포커스 현재웅 기자] = 장성군장애인종합복지관(장성장복)은 지난 5월 30일 전남 목포 일대에서 발달장애인 가족을 대상으로 가족 나들이를 진행했다고 밝혔다. 이번 행사는 가족 간 소통을 돕고 정서적 재충전의 기회를 제공하기 위해 마련됐다.이날 행사에는 발달장애인 가족들과 복지관 관계자 등 30여 명이 참여했다.먼저 목포의 대표 관광시설인 목포해상케이블카 체험이 진행됐다. 목포해상케이블카는 바다와 도심, 산을 한눈에 조망할 수 있는 관광시설로, 참가자들은 목포 앞바다와 유달산 일대의 풍경을 함께 감상했다.이어 전남 최초의 실내",소셜포커스,https://www.socialfocus.co.kr/news/articleView.html?idxno=23355,2026-06-02,2026,2026-06-14T02:17:37+09:00,ALL,일반뉴스,LOW,TRUE,RSS,47,NEWS_REFERENCE,
,"경북지장협 김천시지회, 전국동시지방선거 투표 지원 나서",[소셜포커스 현재웅 기자] = 경상북도지체장애인협회(경북지장협) 김천시지회는 지난 1일 제9회 전국동시지방선거에 참여하는 김천시 지역 교통약자 대상으로 '투표 편의차량 무료 지원 서비스'를 운영한다고 밝혔다. 이번 서비스는 지역 교통약자의 이동 편의를 높이고 선거 참여 기회를 확대하기 위해 추진됐다.지회는 지난 5월 29일부터 30일까지 진행된 사전투표 기간에 차량 지원 서비스를 운영한 데 이어 오는 6월 3일 본투표 당일에도 운영을 이어간다.서비스는 김천시에 거주하는 교통약자 누구나 이용 가능하다. 운영 시간은 오전 6시부터 오후,소셜포커스,https://www.socialfocus.co.kr/news/articleView.html?idxno=23352,2026-06-02,2026,2026-06-14T02:17:37+09:00,PHYSICAL_IMPAIRED,이동/교통,LOW,TRUE,RSS,55,INFO_CARD,
,"서산장복, 농협은행 서산시지부 후원금 전달받아",[소셜포커스 현재웅 기자] = 장애인의 복지 향상을 위한 지역사회 나눔이 이어졌다.서산시장애인복지관(서산장복)은 지난 1일 농협은행 서산시지부로부터 후원금 100만 원을 전달받았다고 밝혔다. 이번 후원은 농협은행 사회공헌 활동의 일환으로 마련됐다.서산시지부는 지난 2024년 쌀 소비 촉진 운동 확산을 위해 진행된 '쌀 나눔 챌린지'를 통해 서산장복에 쌀 50포를 후원한 바 있다. 이후에도 ▲김장 나눔 ▲주거환경 개선 ▲장학금 지원 등 지역 취약계층과 장애인을 위한 다양한 사회공헌 활동을 이어오고 있다.올해는 100만 원의 후원금을,소셜포커스,https://www.socialfocus.co.kr/news/articleView.html?idxno=23351,2026-06-02,2026,2026-06-14T02:17:37+09:00,ALL,일반뉴스,LOW,TRUE,RSS,47,NEWS_REFERENCE,
,상속세의 과세체계와 장애인에 대한 혜택은?,조봉현 세무사의 알기 쉬운 세금 이야기 [164]누군가 세상을 떠나면 남겨진 가족은 슬픔과 함께 현실적인 문제를 마주하게 된다. 장례를 치르고 재산을 정리하며 상속절차를 진행해야 한다. 그 과정에서 일정 규모 이상의 재산이 있다면 상속세 신고도 해야 한다.상속세는 흔히 부유층만 부담하는 세금이라고 생각하기 쉽지만 최근 수년간 부동산 가격 상승으로 인해 평범한 중산층 가정에서도 상속세 문제가 발생하는 사례가 늘고 있다. 특히 서울과 수도권의 부동산을 보유한 경우 현금은 많지 않더라도 재산평가액이 높아 상속세 신고대상이 되는 경우가 적,소셜포커스,https://www.socialfocus.co.kr/news/articleView.html?idxno=23347,2026-06-01,2026,2026-06-14T02:17:37+09:00,ALL,일반뉴스,LOW,TRUE,RSS,51,NEWS_REFERENCE,
,"전국 척수장애인 900명, 대구서 화합의 장 연다","[소셜포커스 임보희 기자] = 전국 척수장애인들이 대구에 모여 건강과 화합을 나누는 축제가 열린다. 한국척수장애인협회(회장 정진완)는 오는 12일부터 13일까지 대구광역시 일원에서 '제16회 전국 척수장애인 어울림한마당'을 개최한다.한국척수장애인협회 중앙회가 주최하고 대구광역시협회가 주관하는 이번 행사는 척수장애인의 생활체육 참여 기회를 확대하고 건강 증진과 사회통합을 도모하기 위해 마련됐다. 전국을 순회하며 개최되는 행사로 올해 16회째를 맞았다.특히 올해는 1박 2일 일정으로 진행되며 전국 각지의 척수장애인과 가족, 자원봉사자",소셜포커스,https://www.socialfocus.co.kr/news/articleView.html?idxno=23349,2026-06-01,2026,2026-06-14T02:17:37+09:00,ALL,의료/건강,MEDIUM,TRUE,RSS,56,NOT_RECOMMENDED,
,"영동군장애인복지관, 2026 장애인식개선 작품공모전 시상식 개최","[소셜포커스 현재웅 기자] = 영동군장애인복지관은 지난 5월 28일 제46회 장애인의 날을 기념해 진행한 2026 장애인식개선 작품공모전 시상식을 개최했다고 밝혔다. 이번 시상식은 공모전 결과를 공유하고 장애에 대한 이해와 가치를 지역사회에 확산하기 위해 마련됐다.복지관은 지난 3월 23일부터 4월 30일까지 장애인식개선 작품공모전을 진행했다. 공모는 포스터와 시화(그림), 만화 등 3개 부문으로 운영됐으며 '장애의 이해, 존중의 행동, 함께의 변화'를 주제로 진행됐다. 영동군 지역주민 누구나 참여할 수 있도록 마련된 이번 공모전에",소셜포커스,https://www.socialfocus.co.kr/news/articleView.html?idxno=23348,2026-06-01,2026,2026-06-14T02:17:37+09:00,ALL,지원사업/모집,HIGH,TRUE,RSS,86,GUARDIAN_SHARE,
,"충남남부장복, 제9회 장애인 문화예술 작품공모전 '끼' 시상식 개최","[소셜포커스 현재웅 기자] = 충청남도남부장애인종합복지관(충남남부장복)은 지난 27일 복지관 강당에서 제9회 장애인 문화예술 작품공모전 '끼' 시상식을 개최했다고 밝혔다. 이번 시상식은 제46회 장애인의 날을 기념해 진행된 공모전 결과를 공유하고, 지역 장애인의 문화예술 활동 성과를 알리기 위해 마련됐다.복지관은 지난 4월 21일 장애인의 날을 기념해 문화예술 작품공모전 '끼'를 개최했다. 공모는 학생부와 성인부로 나눠 그림·사진 2개 분야에서 진행됐다. '내가 좋아하는 것'을 주제로 한 공모에는 110여 명이 참여해 총 117점의",소셜포커스,https://www.socialfocus.co.kr/news/articleView.html?idxno=23344,2026-05-29,2026,2026-06-14T02:17:37+09:00,ALL,지원사업/모집,HIGH,TRUE,RSS,86,GUARDIAN_SHARE,
,"한국지체장애인협회, 2026년 장애인 종합상담 실무자 교육 성료",[소셜포커스 현재웅 기자] = 한국지체장애인협회(지장협)는 지난 27일부터 29일까지 충남 보령시 비체팰리스에서 '2026년 장애인 종합상담 실무자 교육'을 진행했다. 이번 교육은 장애인복지 정책 변화에 대응할 수 있는 실무형 상담 인력 양성과 AI 기반 디지털 역량 강화를 위해 마련됐다.교육에는 전국 시도협회·지회 및 장애인 복지시설 상담 실무자 240여 명이 참여했다.이번 교육은 신입 과정과 경력 과정으로 나뉘어 운영됐다. 교육 과정은 ▲장애인복지 정책 ▲상담기술 ▲사례관리 ▲셀프리더십 ▲AI 활용 실무 등 현장 중심 프로그램으,소셜포커스,https://www.socialfocus.co.kr/news/articleView.html?idxno=23340,2026-05-29,2026,2026-06-14T02:17:37+09:00,PHYSICAL_IMPAIRED,취업/교육,MEDIUM,TRUE,RSS,79,POLICY_REFERENCE,
,"목포시장애인종합복지관, 전남직업능력개발원과 장애인 취업역량 강화 맞손",[소셜포커스 현재웅 기자] = 목포시장애인종합복지관(목포장복)은 지난 28일 전남직업능력개발원(개발원)과 지역 장애인의 취업역량 강화와 사회참여 확대를 위한 업무협약을 체결했다고 밝혔다. 이번 협약은 장애인의 직업훈련 기회를 확대하고 취업 연계를 지원하기 위해 마련됐다.이날 협약식에는 목포장복과 개발원 관계자 20여 명이 참석했다.이날 협약을 통해 두 기관은 ▲직업재활 및 취업역량 강화 ▲장애인 훈련생 사업 홍보 ▲교육운영 네트워크 구축 ▲기관 발전을 위한 공동사업 추진 등에 협력하기로 했다.특히 개발원은 직업훈련 운영과 교육장 무,소셜포커스,https://www.socialfocus.co.kr/news/articleView.html?idxno=23338,2026-05-29,2026,2026-06-14T02:17:37+09:00,ALL,취업/교육,MEDIUM,TRUE,RSS,78,INFO_CARD,
,"한시련, 제16기 김재룡 회장 취임","[소셜포커스 임보희 기자] = 한국시각장애인연합회(한시련)는 지난 27일 오후 2시 서울 여의도 국회의원회관 대회의실에서 「시각장애인의 권리보장과 사회참여 확대를 위한 비전 선포식 및 한국시각장애인연합회 제16기 김재룡 회장 취임식」을 개최했다.이번 행사는 국민의힘 김예지 국회의원이 주최하고 한시련이 주관했다. 제16기 회장으로 취임한 김재룡 회장의 운영 방향과 개혁 비전을 알리는 자리로 마련됐다. 이날 현장에는 전국 시각장애인 당사자와 가족, 장애계 관계자, 내·외빈 등 약 420명이 참석했다.김재룡 회장 임기는 2026년 4월",소셜포커스,https://www.socialfocus.co.kr/news/articleView.html?idxno=23339,2026-05-29,2026,2026-06-14T02:17:37+09:00,VISUAL_IMPAIRED,일반뉴스,LOW,TRUE,RSS,48,POLICY_REFERENCE,VISUAL_IMPAIRED
