docId,title,content,source,url,publishedAt,year,collectedAt,accessibilityTarget,category,priority,isDisabilityRelated,sourceType,appRelevanceScore,appUseCase,targetKeywordGroup
,저소득 장애인 지원(인공달팽이관 수술자 재활치료비),저소득 청각장애인의 인공달팽이관 재활치료비 지원으로 장애인가구의 의료비 부담 경감 및 청력회복으로 원활한 사회활동 도모를 목적으로 함 경기도 부천시 복지위생국 장애인복지과 저소득 청각장애인의 인공달팽이관 재활치료비 지원으로 장애인가구의 의료비 부담 경감 및 청력회복으로 원활한 사회활동 도모를 목적으로 함 기타 방문 경기도 인공달팽이관 수술자로 선정되어 수술 받은 자 - 재활치료기관 치료 후 영수증 첨부하여 부천시청 장애인복지과로 청구,공공데이터포털 지자체복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001199&wlfareInfoReldBztpCd=02,2025-08-06,2025,2026-06-14T02:19:40+09:00,HEARING_IMPAIRED,의료/건강,MEDIUM,TRUE,PUBLIC_API,77,INFO_CARD,HEARING_IMPAIRED
,저소득 장애인 지원(휠체어 수리비용 지원),"저소득 장애인에게 휠체어 및 스쿠터 수리비용을 지원하여 지속적이고 안정적으로 보조기기를 사용할 수 있는 환경을 조성함으로써 장애인의 기본적인 이동권과 사회활동 참여 증진에 기여하는 것을 목적으로 함 경기도 부천시 복지위생국 장애인복지과 저소득 장애인에게 휠체어 및 스쿠터 수리비용을 지원하여 지속적이고 안정적으로 보조기기를 사용할 수 있는 환경을 조성함으로써 장애인의 기본적인 이동권과 사회활동 참여 증진에 기여하는 것을 목적으로 함 현금지급, 기타 방문 국민기초수급자 및 차상위장애인 중 지체(하지절단/하지관절/하지기능/척수/변형/척추) 및 뇌병변, 심장, 호흡기 등록장애인 수리요청(동 행정복지센터)=> 휠체어수리 의뢰서 교부(동→해당업체) =>수리요청 및 수리=>수리비용 청구 및 지급 ※단, 수리업체는 부천시 계약업체 6곳에서 수리 가능함.",공공데이터포털 지자체복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001369&wlfareInfoReldBztpCd=02,2025-08-06,2025,2026-06-14T02:19:42+09:00,PHYSICAL_IMPAIRED,보조기기,HIGH,TRUE,PUBLIC_API,100,BAND_NOTIFICATION,ASSISTIVE_DEVICE
,휠체어택시 운영,"장애인의 이동권보장 및 편의제공 경상남도 함양군 경제복지국 사회복지과 장애인의 이동권보장 및 편의제공 프로그램/서비스(서비스) 방문, 전화 함양군 관내 등록 장애인 및 65세이상 기초연금 수급자 휠체어택시 운영 : 서비스신청 예약 → 서비스 제공",공공데이터포털 지자체복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00000581&wlfareInfoReldBztpCd=02,2025-08-01,2025,2026-06-14T02:19:45+09:00,PHYSICAL_IMPAIRED,이동/교통,HIGH,TRUE,PUBLIC_API,92,IMPORTANT_ALERT,RIGHTS_SUPPORT
,노인 보청기 및 성인용 보행기 지원 사업,난청 또는 보행이 어려운 노인들의 불편 해소와 편의 증진 경기도 화성시 시민복지국 중장년노인복지과 난청 또는 보행이 어려운 노인들의 불편 해소와 편의 증진 현금지급 방문 (보청기) 다음 3가지 요건을 모두 충족하여야 함 ① 신청일 현재 화성시에 주소지를 1년 이상 두고 실제 거주하고 있는 만 65세 이상인 자 ② 최근 6개월 이내 이비인후과 전문의로부터 난청진단을 받은 자 ③ ｢국민기초생활 보장법｣에 따른 수급자 또는 차상위계층 (보행기) 다음 3가지 요건을 모두 충족하여야 함 ① 신청일 현재 화성시에 주소지를 1년 이상 두고 실제 거주하고 있는 만 65세 이상인 자 ② ｢노인장기요양보험법｣제15조제2항에 따른 장기요양등급외 A 또는 B 판정을 받은 자 ③ ｢국민기초생활 보장법｣에 따른 수급자 또는 차상위계층 보청기 및 보행기 구입비 지원 신청서 제출 -> 신청자격 확인 및 접수 후 신청서 제출 -> 신청인 중복 수혜여부 확인 -> 지원대상자 선정 및 통보 -> 구입 및 지급청구서 제출 -> 구입비 지급,공공데이터포털 지자체복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00005079&wlfareInfoReldBztpCd=02,2025-07-31,2025,2026-06-14T02:19:47+09:00,HEARING_IMPAIRED,지원사업/모집,HIGH,TRUE,PUBLIC_API,100,IMPORTANT_ALERT,ASSISTIVE_DEVICE|HEARING_IMPAIRED|VISUAL_IMPAIRED
,청각장애인 인공달팽이관 수술지원자 재활치료비 지원,"청각장애인 인공달팽이관 수술 지원으로 의료비 부담 경감 및 사회,경제 활동 활성화를 도모하고자 함. 경기도 광주시 복지문화국 노인장애인과 청각장애인 인공달팽이관 수술 지원으로 의료비 부담 경감 및 사회,경제 활동 활성화를 도모하고자 함. 현금지급 방문 60세 이하 등록 청각장애인 연초 수술지원대상자 추천 공고 확인 후 관할 읍면동주민센터에서 신청가능",공공데이터포털 지자체복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00000316&wlfareInfoReldBztpCd=02,2025-07-31,2025,2026-06-14T02:19:47+09:00,HEARING_IMPAIRED,지원사업/모집,HIGH,TRUE,PUBLIC_API,100,IMPORTANT_ALERT,HEARING_IMPAIRED
,장애인 보조기기 및 편의설비 지원,"타인의 도움없이 활동이 어려운 거동불편 장애인의 이동권 확보 및 사회참여 기회 확대, 편의증진 지원 경상남도 복지여성국 장애인복지과 타인의 도움없이 활동이 어려운 거동불편 장애인의 이동권 확보 및 사회참여 기회 확대, 편의증진 지원 현금지급 방문 등록 장애인 중 건강보험공단에서 보조기기(전동휠체어 및 의료용스쿠터), 청각언어장애인 중 한국정보화진흥원에서 화상전화기를 교부받은 자 등 시군(읍면동) 신청 - 지원대상 여부확인 - 지급",공공데이터포털 지자체복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00000145&wlfareInfoReldBztpCd=02,2025-07-30,2025,2026-06-14T02:19:49+09:00,PHYSICAL_IMPAIRED,보조기기,HIGH,TRUE,PUBLIC_API,100,IMPORTANT_ALERT,ASSISTIVE_DEVICE
,차별없는 TV시청 시각장애인 이어드림 사업,"시각장애인 음성안내 방송서비스 지원사업 전북특별자치도 남원시 자치행정국 노인장애인과 시각장애인 음성안내 방송서비스 지원사업 감면 방문 기초수급자, 차상위계층, 차상위초과자 기준으로 차등지원 읍면동신청 / 주민복지과 신청공문 발송/ LG헬로비전 통보",공공데이터포털 지자체복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003478&wlfareInfoReldBztpCd=02,2025-07-29,2025,2026-06-14T02:19:49+09:00,VISUAL_IMPAIRED,권리/차별,HIGH,TRUE,PUBLIC_API,94,VOICE_GUIDE,ASSISTIVE_DEVICE|VISUAL_IMPAIRED
,나주시 노인 보청기 구입비 지원 사업,청각 장애인으로 등록되지 않았지만 의사소통에 어려움을 겪고 있는 노인에게 건강하고 안정적인 사회생활을 유지할 수 있도록 보청기 지원사업을 실시 전라남도 나주시 복지환경국 복지정책과 청각 장애인으로 등록되지 않았지만 의사소통에 어려움을 겪고 있는 노인에게 건강하고 안정적인 사회생활을 유지할 수 있도록 보청기 지원사업을 실시 현금지급 방문 우선순위(아래의 순서로 지원) ①「국민기초생활 보장법」에 따른 수급자 ②「기초연금법」에 따른 수급자 중 소득인정액이 적은 사람 ※ 우선순위 간 경합 시 아래의 순서로 지원 1. 소득인정액이 적은 사람 → 2. 순음 청력검사 결과 양쪽 평균 난청의 정도가 심한 사람 → 3. 고령자 읍면동 신청 접수,공공데이터포털 지자체복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003713&wlfareInfoReldBztpCd=02,2025-07-24,2025,2026-06-14T02:19:51+09:00,HEARING_IMPAIRED,지원사업/모집,HIGH,TRUE,PUBLIC_API,100,IMPORTANT_ALERT,ASSISTIVE_DEVICE|HEARING_IMPAIRED
,횡성군 어르신 보청기 및 보행기 지원사업,"취약계층 노인성질환자에 대한 복지 사각지대 해소 강원특별자치도 횡성군 가족복지과 취약계층 노인성질환자에 대한 복지 사각지대 해소 현금지급 방문 -보청기 : 만70세이상 난청진단자(청력손실 40데시벨 이상, 80데시벨미만이고 다른 귀의 청력손실이 40데시벨 이상, 60데시벨 미만으로 이비인후과 전문의의 난청진단을 받은 어르신)/기초수급, 법정 차상위계층 기초연금수급자 -보행기 : 만70세이상 거동불편자(신체활동이 불편하여 보행기가 필요하다고 횡성군수가 인정하는 어르신)/장기요양등급외자 / 기초생활수급자 및 차상위계층, 기초연금수급자(부부합산 재산 1억원 미만) 신청서식과 증빙서류를 읍면 행정복지센터(복지팀)에 제출",공공데이터포털 지자체복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00004035&wlfareInfoReldBztpCd=02,2025-07-15,2025,2026-06-14T02:19:53+09:00,HEARING_IMPAIRED,지원사업/모집,HIGH,TRUE,PUBLIC_API,100,IMPORTANT_ALERT,ASSISTIVE_DEVICE|HEARING_IMPAIRED|VISUAL_IMPAIRED
,장애인 편의제공 사업,거동이 불편한 장애인의 이동수단인 휠체어 및 전동스쿠터 등을 편리하고 안전하게 이용할 수 있도록 수리비를 지원하여 장애인의 이동편의 증진과 생활안정 지원에 기여하고자 함 서울특별시 서대문구 행복복지국 생활보장과 거동이 불편한 장애인의 이동수단인 휠체어 및 전동스쿠터 등을 편리하고 안전하게 이용할 수 있도록 수리비를 지원하여 장애인의 이동편의 증진과 생활안정 지원에 기여하고자 함 현금지급 방문 -국민기초생활수급자·차상위계층 장애인 : 400천원 -일반 장애인 : 270천원 수리업체 : 서대문햇살아래장애인자립생활센터 (대표번호:720-6698) 민원인이 센터에 전화로 수리 신청 → 출장(또는 방문)수리 → 센터에서 매달 수리비용 구청에 청구 → 수리내역서 확인 후 수리비 센터에 지급,공공데이터포털 지자체복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00002208&wlfareInfoReldBztpCd=02,2025-07-15,2025,2026-06-14T02:19:55+09:00,PHYSICAL_IMPAIRED,이동/교통,HIGH,TRUE,PUBLIC_API,100,IMPORTANT_ALERT,RIGHTS_SUPPORT
,유료방송(이어드림)이용요금 지원사업,「장애인복지법」제6조(중증장애인의 보호) 및 제30조(경제적 부담의 경감)에 따라 김제시의 저소득 중증 시각장애인가구에 대한 유료방송 이용요금을 지원함으로써 저소득 중증 시각장애인가구의 시청권 보장과 생활안정 도모를 목적으로 한다. 전북특별자치도 김제시 경제복지국 경로장애인과 「장애인복지법」제6조(중증장애인의 보호) 및 제30조(경제적 부담의 경감)에 따라 김제시의 저소득 중증 시각장애인가구에 대한 유료방송 이용요금을 지원함으로써 저소득 중증 시각장애인가구의 시청권 보장과 생활안정 도모를 목적으로 한다. 감면 방문 김제시에 실제 거주하고 주민등록이 되어 있는 저소득 중증 시각장애인 주민등록 관할 읍면동 행정복지센터 방문 신청,공공데이터포털 지자체복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003563&wlfareInfoReldBztpCd=02,2025-07-11,2025,2026-06-14T02:19:56+09:00,VISUAL_IMPAIRED,지원사업/모집,HIGH,TRUE,PUBLIC_API,100,IMPORTANT_ALERT,VISUAL_IMPAIRED
,시각장애인 소리신문 구독료 지원,"시각장애인에게 녹음된 소리신문을 지원함으로써, 장애인으로 하여금 알권리 제공 및 정보격차 해소 강원특별자치도 인제군 행정복지국 주민복지과 시각장애인에게 녹음된 소리신문을 지원함으로써, 장애인으로 하여금 알권리 제공 및 정보격차 해소 현물지급 기초수급자 및 차상위, 시각 장애인",공공데이터포털 지자체복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00000417&wlfareInfoReldBztpCd=02,2025-07-11,2025,2026-06-14T02:19:57+09:00,VISUAL_IMPAIRED,일반뉴스,LOW,TRUE,PUBLIC_API,52,POLICY_REFERENCE,VISUAL_IMPAIRED
,청각장애인 인공달팽이관 재활치료비 지원,"청각장애인 인공달팽이관 수술 및 재활지원으로 의료비 부담 경감 및 사회,경제 활동 활성화 도모 경기도 남양주시 복지국 장애인복지과 청각장애인 인공달팽이관 수술 및 재활지원으로 의료비 부담 경감 및 사회,경제 활동 활성화 도모 현금지급 방문 1. 저연령순 우선 선정 2. 가구소득이 낮은 순 3. 세대원 중 장애인 유무 4. 세대원(본인 및 세대주 포함)이 많은 경우 순으로 선정 1) 대상선정 : 도 지원 청각장애인 인공달팽이관 수술지원을 받은 대상자 2) 지급방법 : 대상자 계좌에 직접 입금",공공데이터포털 지자체복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001016&wlfareInfoReldBztpCd=02,2025-07-09,2025,2026-06-14T02:19:59+09:00,HEARING_IMPAIRED,의료/건강,MEDIUM,TRUE,PUBLIC_API,93,INFO_CARD,HEARING_IMPAIRED
,장애인 휠체어 수리비 지원,"휠체어 등을 이용하는 저소득 중증장애인의 보조기기 수리비 지원으로 이동 편의 제공 및 경제적 부담 경감을 위한 사업입니다. 경기도 광명시 사회복지국 장애인복지과 휠체어 등을 이용하는 저소득 중증장애인의 보조기기 수리비 지원으로 이동 편의 제공 및 경제적 부담 경감을 위한 사업입니다. 감면, 프로그램/서비스(서비스) 방문, 전화 광명시 등록 장애인 중 「국민기초생활보장법」에 따른 생계급여 및 의료급여 수급자에게 연간20만원, 차상위계층에게 연간10만원의 휠체어 수리비를 지원합니다. 1) 해당 동 행정복지센터에 방문하여 자격확인 후 신청서를 작성합니다. 2) 신청서와 장애인증명서를 가지고 수리센터에 방문하여 수리 접수를 합니다.",공공데이터포털 지자체복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001470&wlfareInfoReldBztpCd=02,2025-07-05,2025,2026-06-14T02:20:03+09:00,PHYSICAL_IMPAIRED,지원사업/모집,HIGH,TRUE,PUBLIC_API,100,IMPORTANT_ALERT,ASSISTIVE_DEVICE
,영암군 노인보청기 구입비 지원사업,청각장애 기준에는 미달되나 난청으로 의사소통에 어려움을 격는 어르신에게 보청기 구입비를 지원하여 어르신들의 안정적인 사회생활과 건강한 삶의 질 향상에 기여하고자 함. 전라남도 영암군 관광문화복지국 가족행복과 청각장애 기준에는 미달되나 난청으로 의사소통에 어려움을 격는 어르신에게 보청기 구입비를 지원하여 어르신들의 안정적인 사회생활과 건강한 삶의 질 향상에 기여하고자 함. 현금지급 방문 ○ 아래 순위로 우선 지원 1. 「국민기초생활 보장법」에 따른 수급자 2. 「기초연금법」에 따른 수급자 중 소득인정액이 적은 사람 3. 순음 청력검사 결과 양쪽 평균 난청의 정도가 심한 사람 읍면 행정복지센터 신청 접수,공공데이터포털 지자체복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00005931&wlfareInfoReldBztpCd=02,2025-07-04,2025,2026-06-14T02:20:03+09:00,HEARING_IMPAIRED,지원사업/모집,HIGH,TRUE,PUBLIC_API,100,IMPORTANT_ALERT,ASSISTIVE_DEVICE|HEARING_IMPAIRED
