docId,title,content,source,url,publishedAt,year,collectedAt,accessibilityTarget,category,priority,isDisabilityRelated,sourceType,appRelevanceScore,appUseCase,targetKeywordGroup,fetchedText,fetchStatus,fetchedAt,importantFields,importantFieldQuality
REAL-0128,인공달팽이관재활치료,경기도 청각장애인 인공달팽이관 수술 및 재활지원사업을 통해 인공달팽이관 수술지원을 받은 청각장애아동에게 수술 후 3년간 시비로 재활치료비를 지원하여 장애인 가구의 의료비부담 경감 및 아동 시기 비장애에 가까운 청력회복으로 원활한 사회 활동 도모 및 생활안정 지원 경기도 시흥시 복지국 장애인복지과 경기도 청각장애인 인공달팽이관 수술 및 재활지원사업을 통해 인공달팽이관 수술지원을 받은 청각장애아동에게 수술 후 3년간 시비로 재활치료비를 지원하여 장애인 가구의 의료비부담 경감 및 아동 시기 비장애에 가까운 청력회복으로 원활한 사회 활동 도모 및 생활안정 지원 현금지급 방문 등록장애인 중 청각장애 수술을 한 장애아동 대상자 신청 -> 경기도 청각장애인인공달팽이관 수술지원 (대상자 선정) -> 경기도(대상자 시·군 통보) ->시·군(재활 치료비 지급),공공데이터포털 지자체복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00002504&wlfareInfoReldBztpCd=02,2025-05-31,2025,2026-06-14T02:21:00+09:00,HEARING_IMPAIRED,지원사업/모집,HIGH,TRUE,PUBLIC_API,100,IMPORTANT_ALERT,HEARING_IMPAIRED,,SKIPPED,2026-06-15T11:57:48+09:00,"{""supportTarget"": ""경기도 청각장애인 인공달팽이관 수술 및 재활지원사업을 통해 인공달팽이관 수술지원을 받은 청각장애아동에게 수술 후 3년간 시비로 재활치료비를 지원하여 장애인 가구의 의료비부담 경감 및 아동 시기 비장애에 가까운 청력회복으로 원활한 사회 활동 도모 및 생활안정 지원 경기도 시흥시 복지국 장애인복지과 경기도 청각장애인 인공달팽이관 수술 및 재활지원사업을 통해 인공달팽이관 수술지원을 받은 청각장애아동에게 수술 후 3년간 시비로 재활치료비를 지원하여 장"", ""eligibility"": ""청각장애인, 등록장애인"", ""applicationTarget"": ""청각장애인, 등록장애인"", ""selectionCriteria"": """", ""ageCondition"": """", ""incomeCondition"": """", ""regionCondition"": """", ""supportContent"": ""경기도 청각장애인 인공달팽이관 수술 및 재활지원사업을 통해 인공달팽이관 수술지원을 받은 청각장애아동에게 수술 후 3년간 시비로 재활치료비를 지원하여 장애인 가구의 의료비부담 경감 및 아동 시기 비장애에 가까운 청력회복으로 원활한 사회 활동 도모 및 생활안정 지원 경기도 시흥시 복지국 장애인복지과 경기도 청각장애인 인공달팽이관 수술 및 재활지원사업을 통해 인공달팽이관 수술지원을 받은 청각장애아동에게 수술 후 3년간 시비로 재활치료비를 지원하여 장"", ""applyMethod"": """", ""applicationMethod"": """", ""applicationPeriod"": """", ""contact"": """", ""requiredDocuments"": """", ""region"": ""경기도"", ""sourceAgency"": ""공공데이터포털 지자체복지서비스"", ""caution"": """"}",HIGH
REAL-0129,청각장애인 인공달팽이관 재활치료 지원,"청각장애인 인공달팽이관 재활치료비 지원으로 의료비 부담 경감 사회·경제 활동 활성화 도모 경기도 파주시 복지정책국 노인장애인과 청각장애인 인공달팽이관 재활치료비 지원으로 의료비 부담 경감 사회·경제 활동 활성화 도모 현금지급 방문 저연령 신청자 우선 선정 ①월소득액이 낮은 장애인 가구, ②세대원 중 다른 장애인 유무, ③세대원이 많은 경우 순으로 선정 수술가능확인서등 제출서류 검토 후 경기도 선정 경기도 인공달팽이 수술지원 대상에 선정된 자로 수술 당해 연도 다음연도부터 지자체에서 3년간 3,000원/1인 지원 - 신청방법 : 읍면동 신청접수 - 신청기간 : 해당 사업모집 공고일 - 제출서류 : 수술가능확인서(의료기관 발급), 재활훈련 수행계획서, 기타 증빙서류(건강보험료 납부확인서 등) - 대상자 결정 : 도 선정 후 통보 - 대상자 선정 후 제출서류 : 관련 영수증 및 세부산정내역서, 통장사본 등",공공데이터포털 지자체복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001570&wlfareInfoReldBztpCd=02,2025-05-31,2025,2026-06-14T02:21:02+09:00,HEARING_IMPAIRED,지원사업/모집,HIGH,TRUE,PUBLIC_API,100,IMPORTANT_ALERT,HEARING_IMPAIRED,,SKIPPED,2026-06-15T11:57:48+09:00,"{""supportTarget"": ""청각장애인 인공달팽이관 재활치료비 지원으로 의료비 부담 경감 사회·경제 활동 활성화 도모 경기도 파주시 복지정책국 노인장애인과 청각장애인 인공달팽이관 재활치료비 지원으로 의료비 부담 경감 사회·경제 활동 활성화 도모 현금지급 방문 저연령 신청자 우선 선정 ①월소득액이 낮은 장애인 가구, ②세대원 중 다른 장애인 유무, ③세대원이 많은 경우 순으로 선정 수술가능확인서등 제출서류 검토 후 경기도 선정 경기도 인공달팽이 수술지원 대상에 선정된 자로 "", ""eligibility"": ""청각장애인, 노인"", ""applicationTarget"": ""청각장애인, 노인"", ""selectionCriteria"": """", ""ageCondition"": """", ""incomeCondition"": """", ""regionCondition"": """", ""supportContent"": ""청각장애인 인공달팽이관 재활치료비 지원으로 의료비 부담 경감 사회·경제 활동 활성화 도모 경기도 파주시 복지정책국 노인장애인과 청각장애인 인공달팽이관 재활치료비 지원으로 의료비 부담 경감 사회·경제 활동 활성화 도모 현금지급 방문 저연령 신청자 우선 선정 ①월소득액이 낮은 장애인 가구, ②세대원 중 다른 장애인 유무, ③세대원이 많은 경우 순으로 선정 수술가능확인서등 제출서류 검토 후 경기도 선정 경기도 인공달팽이 수술지원 대상에 선정된 자로 "", ""applyMethod"": ""읍면동 신청접수"", ""applicationMethod"": ""읍면동 신청접수"", ""applicationPeriod"": ""청각장애인 인공달팽이관 재활치료비 지원으로 의료비 부담 경감 사회·경제 활동 활성화 도모 경기도 파주시 복지정책국 노인장애인과 청각장애인 인공달팽이관 재활치료비 지원으로 의료비 부담 경감 사회·경제 활동 활성화 도모 현금지급 방문 저연령 신청자 우선 선정 ①월소득액이 낮은 장애인 가구, ②세대원 중 다른 장애인 유무, ③세대원이 많은 경우 순으로 선정 수술가능확인서등 제출서류 검토 후 경기도 선정 경기도 인공달팽이 수술지원 대상에 선정된 자로 "", ""contact"": """", ""requiredDocuments"": ""청각장애인 인공달팽이관 재활치료비 지원으로 의료비 부담 경감 사회·경제 활동 활성화 도모 경기도 파주시 복지정책국 노인장애인과 청각장애인 인공달팽이관 재활치료비 지원으로 의료비 부담 경감 사회·경제 활동 활성화 도모 현금지급 방문 저연령 신청자 우선 선정 ①월소득액이 낮은 장애인 가구, ②세대원 중 다른 장애인 유무, ③세대원이 많은 경우 순으로 선정 수술가능확인서등 제출서류 검토 후 경기도 선정 경기도 인공달팽이 수술지원 대상에 선정된 자로 "", ""region"": ""경기도"", ""sourceAgency"": ""공공데이터포털 지자체복지서비스"", ""caution"": """"}",HIGH
REAL-0130,장애인 이동복지서비스 운영,이동에 제약이 있는 저소득 재가장애인을 대상으로 찾아가는 이동복지서비스를 제공하여 생활환경개선 및 일상생활 편의제공 충청북도 보건복지국 장애인복지과 이동에 제약이 있는 저소득 재가장애인을 대상으로 찾아가는 이동복지서비스를 제공하여 생활환경개선 및 일상생활 편의제공 기타 전화 유선문의 043-262-7203(충청북도장애인단체연합회) 충청북도장애인단체연합회 전화 문의,공공데이터포털 지자체복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003652&wlfareInfoReldBztpCd=02,2025-05-31,2025,2026-06-14T02:21:04+09:00,ALL,이동/교통,LOW,TRUE,PUBLIC_API,96,INFO_CARD,RIGHTS_SUPPORT,,SKIPPED,2026-06-15T11:57:48+09:00,"{""supportTarget"": """", ""eligibility"": """", ""applicationTarget"": """", ""selectionCriteria"": """", ""ageCondition"": """", ""incomeCondition"": """", ""regionCondition"": """", ""supportContent"": """", ""applyMethod"": """", ""applicationMethod"": """", ""applicationPeriod"": """", ""contact"": ""문의 043-262-7203, 043-262-7203(충청북도장애인단체연합회)"", ""requiredDocuments"": """", ""region"": """", ""sourceAgency"": ""공공데이터포털 지자체복지서비스"", ""caution"": """"}",LOW
REAL-0131,"장애인알권리사업(장애인복지신문구독,시각장애인용 서구점자소식지, 장애인정보지)","정보취약계층인 장애인의 정보격차 해소를 통한 권익증진 대전광역시 서구 주민복지국 노인장애인과 정보취약계층인 장애인의 정보격차 해소를 통한 권익증진 현물지급 방문, 전화 기존 지원대상자 중 변동사항 발생으로 결원이 발생할 경우 대기 희망자 순서대로 충원 지원 ㅇ 장애인복지신문(주간): 동행정복지센터 신청 ㅇ 서구점자소식지(매월): 대전점자도서관 ㅇ 장애인정보지: 대전지체장애인협회 서구지회에 신청",공공데이터포털 지자체복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001526&wlfareInfoReldBztpCd=02,2025-05-31,2025,2026-06-14T02:21:05+09:00,PHYSICAL_IMPAIRED,지원사업/모집,HIGH,TRUE,PUBLIC_API,100,IMPORTANT_ALERT,VISUAL_IMPAIRED,,SKIPPED,2026-06-15T11:57:48+09:00,"{""supportTarget"": ""정보취약계층인 장애인의 정보격차 해소를 통한 권익증진 대전광역시 서구 주민복지국 노인장애인과 정보취약계층인 장애인의 정보격차 해소를 통한 권익증진 현물지급 방문, 전화 기존 지원대상자 중 변동사항 발생으로 결원이 발생할 경우 대기 희망자 순서대로 충원 지원 ㅇ 장애인복지신문(주간): 동행정복지센터 신청 ㅇ 서구점자소식지(매월): 대전점자도서관 ㅇ 장애인정보지: 대전지체장애인협회 서구지회에 신청"", ""eligibility"": ""노인"", ""applicationTarget"": ""노인"", ""selectionCriteria"": """", ""ageCondition"": """", ""incomeCondition"": """", ""regionCondition"": """", ""supportContent"": """", ""applyMethod"": ""행정복지센터 신청"", ""applicationMethod"": ""행정복지센터 신청"", ""applicationPeriod"": """", ""contact"": ""정보취약계층인 장애인의 정보격차 해소를 통한 권익증진 대전광역시 서구 주민복지국 노인장애인과 정보취약계층인 장애인의 정보격차 해소를 통한 권익증진 현물지급 방문, 전화 기존 지원대상자 중 변동사항 발생으로 결원이 발생할 경우 대기 희망자 순서대로 충원 지원 ㅇ 장애인복지신문(주간): 동행정복지센터 신청 ㅇ 서구점자소식지(매월): 대전점자도서관 ㅇ 장애인정보지: 대전지체장애인협회 서구지회에 신청"", ""requiredDocuments"": """", ""region"": ""대전광역시"", ""sourceAgency"": ""공공데이터포털 지자체복지서비스"", ""caution"": """"}",HIGH
REAL-0132,청각장애인 인공달팽이관 치료비,도비사업으로 당해연도 청각장애인 인공달팽이관 수술대상자 대하여 다음년도부터 3년간 재활치료비 지원 1인당 300만원이내 경기도 안양시 복지문화국 장애인복지과 도비사업으로 당해연도 청각장애인 인공달팽이관 수술대상자 대하여 다음년도부터 3년간 재활치료비 지원 1인당 300만원이내 현금지급 방문 당해연도 도비 수술지원자로 다음연도부터 재활치료비 1인당 연300만원 지원(3년간) 1) 신청방법 : 동 행정복지센터로 신청 2) 지급방법 : 계좌입금,공공데이터포털 지자체복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00002573&wlfareInfoReldBztpCd=02,2025-05-31,2025,2026-06-14T02:21:07+09:00,HEARING_IMPAIRED,지원사업/모집,HIGH,TRUE,PUBLIC_API,100,IMPORTANT_ALERT,HEARING_IMPAIRED,,SKIPPED,2026-06-15T11:57:48+09:00,"{""supportTarget"": ""도비사업으로 당해연도 청각장애인 인공달팽이관 수술대상자 대하여 다음년도부터 3년간 재활치료비 지원 1인당 300만원이내 경기도 안양시 복지문화국 장애인복지과 도비사업으로 당해연도 청각장애인 인공달팽이관 수술대상자 대하여 다음년도부터 3년간 재활치료비 지원 1인당 300만원이내 현금지급 방문 당해연도 도비 수술지원자로 다음연도부터 재활치료비 1인당 연300만원 지원(3년간) 1) 신청방법 : 동 행정복지센터로 신청 2) 지급방법 : 계좌입금"", ""eligibility"": ""청각장애인"", ""applicationTarget"": ""청각장애인"", ""selectionCriteria"": """", ""ageCondition"": """", ""incomeCondition"": """", ""regionCondition"": """", ""supportContent"": """", ""applyMethod"": ""도비사업으로 당해연도 청각장애인 인공달팽이관 수술대상자 대하여 다음년도부터 3년간 재활치료비 지원 1인당 300만원이내 경기도 안양시 복지문화국 장애인복지과 도비사업으로 당해연도 청각장애인 인공달팽이관 수술대상자 대하여 다음년도부터 3년간 재활치료비 지원 1인당 300만원이내 현금지급 방문 당해연도 도비 수술지원자로 다음연도부터 재활치료비 1인당 연300만원 지원(3년간) 1) 신청방법 : 동 행정복지센터로 신청 2) 지급방법 : 계좌입금"", ""applicationMethod"": ""도비사업으로 당해연도 청각장애인 인공달팽이관 수술대상자 대하여 다음년도부터 3년간 재활치료비 지원 1인당 300만원이내 경기도 안양시 복지문화국 장애인복지과 도비사업으로 당해연도 청각장애인 인공달팽이관 수술대상자 대하여 다음년도부터 3년간 재활치료비 지원 1인당 300만원이내 현금지급 방문 당해연도 도비 수술지원자로 다음연도부터 재활치료비 1인당 연300만원 지원(3년간) 1) 신청방법 : 동 행정복지센터로 신청 2) 지급방법 : 계좌입금"", ""applicationPeriod"": """", ""contact"": """", ""requiredDocuments"": """", ""region"": ""경기도"", ""sourceAgency"": ""공공데이터포털 지자체복지서비스"", ""caution"": """"}",HIGH
REAL-0133,청각장애인 인공달팽이관 재활치료,청각장애인의 재활치료비 지원으로 삶의 질 향상 경기도 양주시 복지문화국 복지지원과 청각장애인의 재활치료비 지원으로 삶의 질 향상 현금지급 -저소득장애인으로 인공달팽이관 수술 이후 재활치료를 필요한 하는 대상자,공공데이터포털 지자체복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001047&wlfareInfoReldBztpCd=02,2024-06-14,2024,2026-06-14T02:21:08+09:00,HEARING_IMPAIRED,지원사업/모집,HIGH,TRUE,PUBLIC_API,99,BAND_NOTIFICATION,HEARING_IMPAIRED,,SKIPPED,2026-06-15T11:57:48+09:00,"{""supportTarget"": ""청각장애인의 재활치료비 지원으로 삶의 질 향상 경기도 양주시 복지문화국 복지지원과 청각장애인의 재활치료비 지원으로 삶의 질 향상 현금지급 -저소득장애인으로 인공달팽이관 수술 이후 재활치료를 필요한 하는 대상자"", ""eligibility"": ""청각장애인, 저소득장애인"", ""applicationTarget"": ""청각장애인, 저소득장애인"", ""selectionCriteria"": """", ""ageCondition"": """", ""incomeCondition"": """", ""regionCondition"": """", ""supportContent"": """", ""applyMethod"": """", ""applicationMethod"": """", ""applicationPeriod"": """", ""contact"": """", ""requiredDocuments"": """", ""region"": ""경기도"", ""sourceAgency"": ""공공데이터포털 지자체복지서비스"", ""caution"": """"}",LOW
REAL-0134,"어르신 틀니, 보청기 사업",어르신의 건강하고 안정적인 노후생활 유지를 위한 틀니 및 보청기 지원 제주특별자치도 복지가족국 노인복지과 어르신의 건강하고 안정적인 노후생활 유지를 위한 틀니 및 보청기 지원 현금지급 방문 기초연금 선정기준 읍면동 신청→행정시 사업부서 중복수혜 등 적격여부 확인→행정시에서 지급,공공데이터포털 지자체복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001752&wlfareInfoReldBztpCd=02,2023-10-12,2023,2026-06-14T02:21:11+09:00,HEARING_IMPAIRED,보조기기,HIGH,TRUE,PUBLIC_API,100,IMPORTANT_ALERT,ASSISTIVE_DEVICE|HEARING_IMPAIRED,,SKIPPED,2026-06-15T11:57:48+09:00,"{""supportTarget"": ""어르신의 건강하고 안정적인 노후생활 유지를 위한 틀니 및 보청기 지원 제주특별자치도 복지가족국 노인복지과 어르신의 건강하고 안정적인 노후생활 유지를 위한 틀니 및 보청기 지원 현금지급 방문 기초연금 선정기준 읍면동 신청→행정시 사업부서 중복수혜 등 적격여부 확인→행정시에서 지급"", ""eligibility"": ""어르신, 노인, 기초연금 선정기준"", ""applicationTarget"": ""어르신, 노인, 기초연금 선정기준"", ""selectionCriteria"": ""기초연금 선정기준"", ""ageCondition"": """", ""incomeCondition"": ""기초연금 선정기준"", ""regionCondition"": """", ""supportContent"": """", ""applyMethod"": ""읍면동 신청"", ""applicationMethod"": ""읍면동 신청"", ""applicationPeriod"": """", ""contact"": """", ""requiredDocuments"": """", ""region"": ""제주특별자치도"", ""sourceAgency"": ""공공데이터포털 지자체복지서비스"", ""caution"": ""어르신의 건강하고 안정적인 노후생활 유지를 위한 틀니 및 보청기 지원 제주특별자치도 복지가족국 노인복지과 어르신의 건강하고 안정적인 노후생활 유지를 위한 틀니 및 보청기 지원 현금지급 방문 기초연금 선정기준 읍면동 신청→행정시 사업부서 중복수혜 등 적격여부 확인→행정시에서 지급""}",HIGH
REAL-0135,독거노인·중증장애인 응급안전 알림서비스 댁내 장비 통신비 지원,"응급안전알림서비스 장비 설치에 대한 무상AS 종료 후 장비유지보수에 대한 지자체 추가지원 필요 강원특별자치도 영월군 여성가족과 응급안전알림서비스 장비 설치에 대한 무상AS 종료 후 장비유지보수에 대한 지자체 추가지원 필요 기타 방문 취약 독거노인 신청자：서비스를 필요로 하는 본인 및 대리인 신청가능 신청장소：해당 지역센터(연중), 읍？면？동 주민센터 * 읍？면？동 주민센터에서 신청하는 경우 담당 공무원은 신청서류를 해당 지역센터로 송달(우편, 이메일, FAX 등 활용)",공공데이터포털 지자체복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003388&wlfareInfoReldBztpCd=02,2023-08-19,2023,2026-06-14T02:21:11+09:00,ALL,재난/안전,URGENT,TRUE,PUBLIC_API,100,URGENT_ALERT,SAFETY_ACTION,,SKIPPED,2026-06-15T11:57:48+09:00,"{""supportTarget"": ""노인"", ""eligibility"": ""노인"", ""applicationTarget"": ""노인"", ""selectionCriteria"": """", ""ageCondition"": """", ""incomeCondition"": """", ""regionCondition"": """", ""supportContent"": """", ""applyMethod"": ""주민센터에서 신청"", ""applicationMethod"": ""주민센터에서 신청"", ""applicationPeriod"": ""응급안전알림서비스 장비 설치에 대한 무상AS 종료 후 장비유지보수에 대한 지자체 추가지원 필요 강원특별자치도 영월군 여성가족과 응급안전알림서비스 장비 설치에 대한 무상AS 종료 후 장비유지보수에 대한 지자체 추가지원 필요 기타 방문 취약 독거노인 신청자：서비스를 필요로 하는 본인 및 대리인 신청가능 신청장소：해당 지역센터(연중), 읍？면？동 주민센터 * 읍？면？동 주민센터에서 신청하는 경우 담당 공무원은 신청서류를 해당 지역센터로 송달(우편, "", ""contact"": ""응급안전알림서비스 장비 설치에 대한 무상AS 종료 후 장비유지보수에 대한 지자체 추가지원 필요 강원특별자치도 영월군 여성가족과 응급안전알림서비스 장비 설치에 대한 무상AS 종료 후 장비유지보수에 대한 지자체 추가지원 필요 기타 방문 취약 독거노인 신청자：서비스를 필요로 하는 본인 및 대리인 신청가능 신청장소：해당 지역센터(연중), 읍？면？동 주민센터 * 읍？면？동 주민센터에서 신청하는 경우 담당 공무원은 신청서류를 해당 지역센터로 송달(우편, "", ""requiredDocuments"": ""응급안전알림서비스 장비 설치에 대한 무상AS 종료 후 장비유지보수에 대한 지자체 추가지원 필요 강원특별자치도 영월군 여성가족과 응급안전알림서비스 장비 설치에 대한 무상AS 종료 후 장비유지보수에 대한 지자체 추가지원 필요 기타 방문 취약 독거노인 신청자：서비스를 필요로 하는 본인 및 대리인 신청가능 신청장소：해당 지역센터(연중), 읍？면？동 주민센터 * 읍？면？동 주민센터에서 신청하는 경우 담당 공무원은 신청서류를 해당 지역센터로 송달(우편, "", ""region"": ""강원특별자치도"", ""sourceAgency"": ""공공데이터포털 지자체복지서비스"", ""caution"": """"}",HIGH
REAL-0136,중증장애인 교통비 지원,"보행에 어려움이 있는 중증장애인들에게 교통비를 지원함으로써 장애인 가정의 경제적 부담 완화와 최소한의 이동권을 보장하여 더불어 살아가는 지역사회 분위기를 조성 충청남도 예산군 행정복지국 주민복지과 보행에 어려움이 있는 중증장애인들에게 교통비를 지원함으로써 장애인 가정의 경제적 부담 완화와 최소한의 이동권을 보장하여 더불어 살아가는 지역사회 분위기를 조성 현금지급 방문 차량소유자, 보장시설입소자 및 장기입원자, 장애인활동지원대상자 등 제외 읍면사무소 신청",공공데이터포털 지자체복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00002239&wlfareInfoReldBztpCd=02,2023-07-04,2023,2026-06-14T02:21:13+09:00,VISUAL_IMPAIRED,이동/교통,HIGH,TRUE,PUBLIC_API,100,VOICE_GUIDE,VISUAL_IMPAIRED,,SKIPPED,2026-06-15T11:57:48+09:00,"{""supportTarget"": ""보행에 어려움이 있는 중증장애인들에게 교통비를 지원함으로써 장애인 가정의 경제적 부담 완화와 최소한의 이동권을 보장하여 더불어 살아가는 지역사회 분위기를 조성 충청남도 예산군 행정복지국 주민복지과 보행에 어려움이 있는 중증장애인들에게 교통비를 지원함으로써 장애인 가정의 경제적 부담 완화와 최소한의 이동권을 보장하여 더불어 살아가는 지역사회 분위기를 조성 현금지급 방문 차량소유자, 보장시설입소자 및 장기입원자, 장애인활동지원대상자 등 제외 읍면사"", ""eligibility"": ""중증장애인"", ""applicationTarget"": ""중증장애인"", ""selectionCriteria"": """", ""ageCondition"": """", ""incomeCondition"": """", ""regionCondition"": """", ""supportContent"": ""보행에 어려움이 있는 중증장애인들에게 교통비를 지원함으로써 장애인 가정의 경제적 부담 완화와 최소한의 이동권을 보장하여 더불어 살아가는 지역사회 분위기를 조성 충청남도 예산군 행정복지국 주민복지과 보행에 어려움이 있는 중증장애인들에게 교통비를 지원함으로써 장애인 가정의 경제적 부담 완화와 최소한의 이동권을 보장하여 더불어 살아가는 지역사회 분위기를 조성 현금지급 방문 차량소유자, 보장시설입소자 및 장기입원자, 장애인활동지원대상자 등 제외 읍면사"", ""applyMethod"": """", ""applicationMethod"": """", ""applicationPeriod"": """", ""contact"": """", ""requiredDocuments"": """", ""region"": """", ""sourceAgency"": ""공공데이터포털 지자체복지서비스"", ""caution"": ""보행에 어려움이 있는 중증장애인들에게 교통비를 지원함으로써 장애인 가정의 경제적 부담 완화와 최소한의 이동권을 보장하여 더불어 살아가는 지역사회 분위기를 조성 충청남도 예산군 행정복지국 주민복지과 보행에 어려움이 있는 중증장애인들에게 교통비를 지원함으로써 장애인 가정의 경제적 부담 완화와 최소한의 이동권을 보장하여 더불어 살아가는 지역사회 분위기를 조성 현금지급 방문 차량소유자, 보장시설입소자 및 장기입원자, 장애인활동지원대상자 등 제외 읍면사""}",HIGH
REAL-0137,저소득 난청어르신 보청기 지원,목적 : 저소득 난청 어르신의 건강하고 안정적 사회생활 유지에 조력 전북특별자치도 진안군 행정복지국 여성가족과 목적 : 저소득 난청 어르신의 건강하고 안정적 사회생활 유지에 조력 현금지급 방문 지원금액 : 「국민건강보험법 시행규칙」 제26조제1항 별표 7의 「보조기기에 대한 보험급여기준」 제2호아목10)의 기준액 및 실구입금액 중 최저금액의 50% 이내 읍면 방문신청,공공데이터포털 지자체복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00004709&wlfareInfoReldBztpCd=02,2023-06-23,2023,2026-06-14T02:21:15+09:00,HEARING_IMPAIRED,보조기기,HIGH,TRUE,PUBLIC_API,96,IMPORTANT_ALERT,ASSISTIVE_DEVICE|HEARING_IMPAIRED,,SKIPPED,2026-06-15T11:57:48+09:00,"{""supportTarget"": ""목적 : 저소득 난청 어르신의 건강하고 안정적 사회생활 유지에 조력 전북특별자치도 진안군 행정복지국 여성가족과 목적 : 저소득 난청 어르신의 건강하고 안정적 사회생활 유지에 조력 현금지급 방문 지원금액 : 「국민건강보험법 시행규칙」 제26조제1항 별표 7의 「보조기기에 대한 보험급여기준」 제2호아목10)의 기준액 및 실구입금액 중 최저금액의 50% 이내 읍면 방문신청"", ""eligibility"": ""어르신"", ""applicationTarget"": ""어르신"", ""selectionCriteria"": """", ""ageCondition"": """", ""incomeCondition"": """", ""regionCondition"": """", ""supportContent"": ""목적 : 저소득 난청 어르신의 건강하고 안정적 사회생활 유지에 조력 전북특별자치도 진안군 행정복지국 여성가족과 목적 : 저소득 난청 어르신의 건강하고 안정적 사회생활 유지에 조력 현금지급 방문 지원금액 : 「국민건강보험법 시행규칙」 제26조제1항 별표 7의 「보조기기에 대한 보험급여기준」 제2호아목10)의 기준액 및 실구입금액 중 최저금액의 50% 이내 읍면 방문신청"", ""applyMethod"": """", ""applicationMethod"": """", ""applicationPeriod"": """", ""contact"": """", ""requiredDocuments"": """", ""region"": ""전북특별자치도"", ""sourceAgency"": ""공공데이터포털 지자체복지서비스"", ""caution"": """"}",HIGH
REAL-0138,시각장애인점자교육비지원,점자교육의 기회를 제공함으로써 원활한 의사소통과 점자도서를 판독할 수 있도록 하여 생활의 만족도를 높이는데 기여하고자 함 경상북도 청송군 사회복지과 점자교육의 기회를 제공함으로써 원활한 의사소통과 점자도서를 판독할 수 있도록 하여 생활의 만족도를 높이는데 기여하고자 함 프로그램/서비스(서비스) 청송군 내 등록장애인 중 시각장애인,공공데이터포털 지자체복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00004676&wlfareInfoReldBztpCd=02,2023-06-14,2023,2026-06-14T02:21:15+09:00,VISUAL_IMPAIRED,보조기기,MEDIUM,TRUE,PUBLIC_API,97,BAND_NOTIFICATION,VISUAL_IMPAIRED,,SKIPPED,2026-06-15T11:57:48+09:00,"{""supportTarget"": ""점자교육의 기회를 제공함으로써 원활한 의사소통과 점자도서를 판독할 수 있도록 하여 생활의 만족도를 높이는데 기여하고자 함 경상북도 청송군 사회복지과 점자교육의 기회를 제공함으로써 원활한 의사소통과 점자도서를 판독할 수 있도록 하여 생활의 만족도를 높이는데 기여하고자 함 프로그램/서비스(서비스) 청송군 내 등록장애인 중 시각장애인"", ""eligibility"": ""등록장애인, 시각장애인"", ""applicationTarget"": ""등록장애인, 시각장애인"", ""selectionCriteria"": """", ""ageCondition"": """", ""incomeCondition"": """", ""regionCondition"": """", ""supportContent"": """", ""applyMethod"": """", ""applicationMethod"": """", ""applicationPeriod"": """", ""contact"": """", ""requiredDocuments"": """", ""region"": """", ""sourceAgency"": ""공공데이터포털 지자체복지서비스"", ""caution"": """"}",LOW
